measure_id,measure_name,location_id,location_name,country_id,sex_id,sex_name,age_group_id,age_group_name,year_id,rei_id,pathogen,categoria,metric_id,metric,value,lower,upper
1,Deaths,186,Seychelles,SYC,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,1,Number,0.000142503,6.59E-05,0.000255035
6,Incidence,109,Cuba,CUB,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000142526,4.79E-05,0.000706315
6,Incidence,66,Brunei Darussalam,BRN,3,Both,22,All Ages,2021,187,Influenza,,2,Percent,0.000144025,2.62E-05,0.00065543
1,Deaths,74,Andorra,AND,3,Both,23,5-14 years,2021,393,Group B streptococcus,,1,Number,0.00014479,0.00010511,0.000195677
1,Deaths,396,San Marino,SMR,3,Both,23,5-14 years,1990,190,Respiratory syncytial virus,,1,Number,0.000144814,0.00010965,0.000188908
6,Incidence,112,Grenada,GRD,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000146709,4.96E-05,0.000728184
6,Incidence,112,Grenada,GRD,3,Both,24,15-49 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000146709,4.96E-05,0.000728184
6,Incidence,82,Greece,GRC,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000148108,2.78E-05,0.000457054
6,Incidence,82,Greece,GRC,3,Both,24,15-49 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000148108,2.78E-05,0.000457054
6,Incidence,69,Singapore,SGP,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000148134,1.65E-05,0.000512102
1,Deaths,74,Andorra,AND,3,Both,23,5-14 years,1990,416,Enterobacter spp,,1,Number,0.000148171,0.000102351,0.000204086
1,Deaths,396,San Marino,SMR,3,Both,23,5-14 years,2019,421,Legionella spp,,1,Number,0.000148227,0.000109535,0.00020053
1,Deaths,87,Luxembourg,LUX,3,Both,23,5-14 years,2020,426,Polymicrobial,,1,Number,0.000148235,8.16E-05,0.000255125
1,Deaths,74,Andorra,AND,3,Both,23,5-14 years,1990,414,Acinetobacter baumannii,,1,Number,0.000148378,1.00E-04,0.000200768
1,Deaths,112,Grenada,GRD,3,Both,23,5-14 years,2021,187,Influenza,,1,Number,0.00014978,4.40E-05,0.000732372
6,Incidence,95,United Kingdom,GBR,3,Both,24,15-49 years,1990,426,Polymicrobial,,2,Percent,0.00014987,8.82E-05,0.000245314
6,Incidence,116,Saint Lucia,LCA,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000150362,5.10E-05,0.000747041
6,Incidence,116,Saint Lucia,LCA,3,Both,24,15-49 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000150362,5.10E-05,0.000747041
6,Incidence,106,Bahamas,BHS,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000150624,5.09E-05,0.000738084
6,Incidence,106,Bahamas,BHS,3,Both,24,15-49 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000150624,5.09E-05,0.000738084
1,Deaths,74,Andorra,AND,3,Both,23,5-14 years,2021,417,Escherichia coli,,1,Number,0.000150852,0.000108593,0.000204096
1,Deaths,367,Monaco,MCO,3,Both,1,Under 5,2021,414,Acinetobacter baumannii,,1,Number,0.000151194,7.15E-05,0.000292041
6,Incidence,95,United Kingdom,GBR,3,Both,1,Under 5,2020,426,Polymicrobial,,2,Percent,0.000151506,8.55E-05,0.000248458
1,Deaths,113,Guyana,GUY,3,Both,22,All Ages,2021,190,Respiratory syncytial virus,,2,Percent,0.000151706,4.43E-05,0.000729533
1,Deaths,74,Andorra,AND,3,Both,23,5-14 years,2021,418,Fungus,,1,Number,0.000151735,0.000107958,0.000203118
1,Deaths,367,Monaco,MCO,3,Both,23,5-14 years,2020,416,Enterobacter spp,,1,Number,0.000151749,0.000112753,0.000201324
1,Deaths,66,Brunei Darussalam,BRN,3,Both,25,50-69 years,2021,187,Influenza,,2,Percent,0.00015216,2.54E-05,0.000719246
1,Deaths,43,Albania,ALB,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,0.000154139,5.72E-05,0.000338219
1,Deaths,74,Andorra,AND,3,Both,23,5-14 years,2020,393,Group B streptococcus,,1,Number,0.000154497,0.000112494,0.000207509
1,Deaths,74,Andorra,AND,3,Both,23,5-14 years,2021,419,Haemophilus influenzae,,1,Number,0.000154876,0.000113788,0.000206756
6,Incidence,115,Jamaica,JAM,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000154932,5.26E-05,0.000769247
6,Incidence,115,Jamaica,JAM,3,Both,24,15-49 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000154932,5.26E-05,0.000769247
6,Incidence,18,Thailand,THA,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,0.000157359,2.64E-05,0.000445187
1,Deaths,396,San Marino,SMR,3,Both,1,Under 5,2021,417,Escherichia coli,,1,Number,0.000157837,9.10E-05,0.00024949
1,Deaths,74,Andorra,AND,3,Both,1,Under 5,2021,190,Respiratory syncytial virus,,1,Number,0.000157894,6.20E-05,0.000307358
1,Deaths,367,Monaco,MCO,3,Both,23,5-14 years,2021,416,Enterobacter spp,,1,Number,0.000159061,0.000118336,0.000209921
1,Deaths,367,Monaco,MCO,3,Both,1,Under 5,1990,418,Fungus,,1,Number,0.00015913,9.24E-05,0.000246232
1,Deaths,396,San Marino,SMR,3,Both,1,Under 5,2020,393,Group B streptococcus,,1,Number,0.000159861,0.000106186,0.000237035
1,Deaths,396,San Marino,SMR,3,Both,23,5-14 years,2021,427,Pseudomonas aeruginosa,,1,Number,0.000159983,0.000114786,0.000222043
1,Deaths,396,San Marino,SMR,3,Both,24,15-49 years,1990,426,Polymicrobial,,1,Number,0.000160096,9.20E-05,0.00026991
1,Deaths,367,Monaco,MCO,3,Both,1,Under 5,2019,415,Chlamydia spp,,1,Number,0.00016033,0.000105251,0.000231145
1,Deaths,74,Andorra,AND,3,Both,23,5-14 years,2020,417,Escherichia coli,,1,Number,0.000160959,0.000117192,0.000211704
1,Deaths,44,Bosnia and Herzegovina,BIH,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,0.000161161,5.90E-05,0.000353468
1,Deaths,396,San Marino,SMR,3,Both,1,Under 5,1990,418,Fungus,,1,Number,0.000161426,0.000102621,0.00024768
1,Deaths,45,Bulgaria,BGR,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000161577,5.92E-05,0.000345482
1,Deaths,74,Andorra,AND,3,Both,23,5-14 years,2020,418,Fungus,,1,Number,0.000161907,0.000115698,0.000215851
1,Deaths,367,Monaco,MCO,3,Both,23,5-14 years,2019,393,Group B streptococcus,,1,Number,0.000162184,0.000117687,0.000215507
1,Deaths,52,Romania,ROU,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000162703,2.08E-05,0.000583077
1,Deaths,52,Romania,ROU,3,Both,24,15-49 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000162703,2.08E-05,0.000583077
6,Incidence,107,Barbados,BRB,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000163401,5.53E-05,0.000804053
6,Incidence,107,Barbados,BRB,3,Both,24,15-49 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000163401,5.53E-05,0.000804053
1,Deaths,49,North Macedonia,MKD,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,0.000163832,5.99E-05,0.000359039
1,Deaths,107,Barbados,BRB,3,Both,23,5-14 years,2021,187,Influenza,,1,Number,0.000164148,4.47E-05,0.000800267
1,Deaths,52,Romania,ROU,3,Both,22,All Ages,2021,190,Respiratory syncytial virus,,2,Percent,0.000164371,2.17E-05,0.00057862
1,Deaths,74,Andorra,AND,3,Both,23,5-14 years,2020,419,Haemophilus influenzae,,1,Number,0.000165257,0.00012185,0.000214777
6,Incidence,95,United Kingdom,GBR,3,Both,1,Under 5,1990,414,Acinetobacter baumannii,,2,Percent,0.000165841,0.000111856,0.000246382
1,Deaths,396,San Marino,SMR,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,1,Number,0.000165862,6.32E-05,0.00032669
6,Incidence,105,Antigua and Barbuda,ATG,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000166427,5.65E-05,0.000824025
6,Incidence,105,Antigua and Barbuda,ATG,3,Both,24,15-49 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000166427,5.65E-05,0.000824025
1,Deaths,367,Monaco,MCO,3,Both,23,5-14 years,2019,418,Fungus,,1,Number,0.00016736,0.000121675,0.000223478
6,Incidence,10,Cambodia,KHM,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000167479,5.55E-05,0.000347833
6,Incidence,10,Cambodia,KHM,3,Both,24,15-49 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000167479,5.55E-05,0.000347833
1,Deaths,121,Bolivia (Plurinational State of),BOL,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,0.000167822,3.88E-05,0.000427801
1,Deaths,74,Andorra,AND,3,Both,1,Under 5,2020,415,Chlamydia spp,,1,Number,0.000168479,0.000116454,0.000230599
1,Deaths,367,Monaco,MCO,3,Both,23,5-14 years,2019,419,Haemophilus influenzae,,1,Number,0.000169079,0.000125469,0.000222976
1,Deaths,59,Latvia,LVA,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000170068,7.07E-06,0.000922239
1,Deaths,59,Latvia,LVA,3,Both,24,15-49 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000170068,7.07E-06,0.000922239
1,Deaths,66,Brunei Darussalam,BRN,3,Both,1,Under 5,2021,187,Influenza,,2,Percent,0.000170779,2.86E-05,0.000811972
1,Deaths,115,Jamaica,JAM,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,1,Number,0.000170919,5.23E-05,0.000823601
6,Incidence,95,United Kingdom,GBR,3,Both,1,Under 5,2019,418,Fungus,,2,Percent,0.000171031,0.000127307,0.000226407
1,Deaths,74,Andorra,AND,3,Both,23,5-14 years,2019,393,Group B streptococcus,,1,Number,0.00017172,0.000126584,0.000227366
6,Incidence,95,United Kingdom,GBR,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,0.000172021,8.88E-05,0.000296027
6,Incidence,393,Saint Kitts and Nevis,KNA,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000172178,5.85E-05,0.000851919
6,Incidence,393,Saint Kitts and Nevis,KNA,3,Both,24,15-49 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000172178,5.85E-05,0.000851919
1,Deaths,396,San Marino,SMR,3,Both,23,5-14 years,2020,427,Pseudomonas aeruginosa,,1,Number,0.000172277,0.000126101,0.000234303
1,Deaths,87,Luxembourg,LUX,3,Both,23,5-14 years,2021,426,Polymicrobial,,1,Number,0.000173218,9.27E-05,0.000293281
6,Incidence,18,Thailand,THA,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,0.00017377,2.92E-05,0.000491486
1,Deaths,66,Brunei Darussalam,BRN,3,Both,23,5-14 years,2021,187,Influenza,,2,Percent,0.000173977,2.92E-05,0.000831814
1,Deaths,66,Brunei Darussalam,BRN,3,Both,24,15-49 years,2021,187,Influenza,,2,Percent,0.000173977,2.92E-05,0.000831814
6,Incidence,59,Latvia,LVA,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,0.00017429,7.21E-06,0.000919367
6,Incidence,52,Romania,ROU,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,0.000175079,2.31E-05,0.000606721
1,Deaths,48,Hungary,HUN,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,0.000175223,6.46E-05,0.000384095
1,Deaths,53,Serbia,SRB,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,0.000175892,6.46E-05,0.000385933
1,Deaths,367,Monaco,MCO,3,Both,23,5-14 years,1990,417,Escherichia coli,,1,Number,0.00017643,0.000129017,0.000231513
1,Deaths,367,Monaco,MCO,3,Both,23,5-14 years,1990,393,Group B streptococcus,,1,Number,0.000177044,0.000129342,0.000235082
1,Deaths,367,Monaco,MCO,3,Both,23,5-14 years,2019,417,Escherichia coli,,1,Number,0.000177228,0.000128408,0.000237205
1,Deaths,43,Albania,ALB,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000178328,6.55E-05,0.000380664
1,Deaths,74,Andorra,AND,3,Both,23,5-14 years,2019,417,Escherichia coli,,1,Number,0.000178899,0.000132839,0.000232227
1,Deaths,367,Monaco,MCO,3,Both,1,Under 5,2020,418,Fungus,,1,Number,0.000179798,0.000119319,0.000260139
1,Deaths,74,Andorra,AND,3,Both,23,5-14 years,2019,418,Fungus,,1,Number,0.000179964,0.000130939,0.000237503
1,Deaths,110,Dominica,DMA,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,1,Number,0.000181145,5.29E-05,0.000895643
6,Incidence,95,United Kingdom,GBR,3,Both,23,5-14 years,2019,426,Polymicrobial,,2,Percent,0.000181497,0.000102037,0.000302035
6,Incidence,67,Japan,JPN,3,Both,1,Under 5,2021,187,Influenza,,2,Percent,0.00018293,7.80E-06,0.001043129
6,Incidence,95,United Kingdom,GBR,3,Both,24,15-49 years,2019,426,Polymicrobial,,2,Percent,0.000182941,0.000104691,0.00030471
1,Deaths,396,San Marino,SMR,3,Both,1,Under 5,2019,393,Group B streptococcus,,1,Number,0.00018339,0.000127064,0.000266286
1,Deaths,74,Andorra,AND,3,Both,23,5-14 years,2019,419,Haemophilus influenzae,,1,Number,0.000183683,0.000138323,0.000237933
1,Deaths,74,Andorra,AND,3,Both,1,Under 5,2019,415,Chlamydia spp,,1,Number,0.000183817,0.000129118,0.00025275
1,Deaths,44,Bosnia and Herzegovina,BIH,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000184598,6.82E-05,0.000399474
1,Deaths,367,Monaco,MCO,3,Both,23,5-14 years,2020,190,Respiratory syncytial virus,,1,Number,0.000185508,0.000131414,0.000254016
1,Deaths,127,El Salvador,SLV,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,0.000185522,3.77E-05,0.000482423
1,Deaths,50,Montenegro,MNE,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,0.000187003,6.86E-05,0.000408814
1,Deaths,49,North Macedonia,MKD,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000187676,6.93E-05,0.000406472
1,Deaths,126,Costa Rica,CRI,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,0.000188428,5.70E-05,0.000404064
6,Incidence,110,Dominica,DMA,3,Both,22,All Ages,2021,190,Respiratory syncytial virus,,2,Percent,0.000189022,6.38E-05,0.000943217
1,Deaths,117,Saint Vincent and the Grenadines,VCT,3,Both,24,15-49 years,2021,190,Respiratory syncytial virus,,1,Number,0.000189798,5.76E-05,0.000923697
1,Deaths,117,Saint Vincent and the Grenadines,VCT,3,Both,23,5-14 years,2021,187,Influenza,,1,Number,0.000190605,5.77E-05,0.000904711
1,Deaths,396,San Marino,SMR,3,Both,1,Under 5,1990,414,Acinetobacter baumannii,,1,Number,0.000191051,0.000102746,0.000329406
1,Deaths,23,Kiribati,KIR,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,0.000191588,9.52E-05,0.000320949
1,Deaths,380,Palau,PLW,3,Both,23,5-14 years,2019,426,Polymicrobial,,1,Number,0.000192797,0.000115463,0.000307848
6,Incidence,69,Singapore,SGP,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000192843,2.16E-05,0.000663927
6,Incidence,69,Singapore,SGP,3,Both,24,15-49 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000192843,2.16E-05,0.000663927
6,Incidence,109,Cuba,CUB,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000193044,6.56E-05,0.000954561
6,Incidence,109,Cuba,CUB,3,Both,24,15-49 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000193044,6.56E-05,0.000954561
1,Deaths,83,Iceland,ISL,3,Both,23,5-14 years,2019,414,Acinetobacter baumannii,,1,Number,0.000193893,0.000155863,0.0002393
6,Incidence,52,Romania,ROU,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,0.00019406,2.55E-05,0.000669734
6,Incidence,59,Latvia,LVA,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000194146,8.23E-06,0.001006893
1,Deaths,396,San Marino,SMR,3,Both,23,5-14 years,2019,427,Pseudomonas aeruginosa,,1,Number,0.000194166,0.000145082,0.000262723
1,Deaths,113,Guyana,GUY,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,1,Number,0.000194519,5.78E-05,0.000946965
1,Deaths,66,Brunei Darussalam,BRN,3,Both,22,All Ages,2021,187,Influenza,,2,Percent,0.000194745,3.29E-05,0.000924686
1,Deaths,121,Bolivia (Plurinational State of),BOL,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000195048,4.42E-05,0.000497229
1,Deaths,396,San Marino,SMR,3,Both,1,Under 5,2021,419,Haemophilus influenzae,,1,Number,0.000195089,0.00011309,0.000304688
6,Incidence,95,United Kingdom,GBR,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000195205,0.000101706,0.000328303
6,Incidence,95,United Kingdom,GBR,3,Both,23,5-14 years,2020,426,Polymicrobial,,2,Percent,0.000195899,0.000110222,0.000329182
6,Incidence,116,Saint Lucia,LCA,3,Both,22,All Ages,2021,190,Respiratory syncytial virus,,2,Percent,0.000195949,6.64E-05,0.000973497
6,Incidence,95,United Kingdom,GBR,3,Both,24,15-49 years,2020,426,Polymicrobial,,2,Percent,0.000198021,0.000113483,0.000329092
1,Deaths,396,San Marino,SMR,3,Both,1,Under 5,2021,423,Mycoplasma,,1,Number,0.000198475,0.00011452,0.000312817
1,Deaths,396,San Marino,SMR,3,Both,23,5-14 years,2020,187,Influenza,,1,Number,0.000199252,0.000132387,0.000288588
6,Incidence,117,Saint Vincent and the Grenadines,VCT,3,Both,22,All Ages,2021,190,Respiratory syncytial virus,,2,Percent,0.000200013,6.69E-05,0.000999648
1,Deaths,26,Papua New Guinea,PNG,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,0.000200022,0.000100139,0.000335078
1,Deaths,81,Germany,DEU,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,0.000200086,6.94E-05,0.000460323
1,Deaths,74,Andorra,AND,3,Both,23,5-14 years,2021,424,Other bacterial pathogen,,1,Number,0.00020053,0.000141264,0.000272736
6,Incidence,107,Barbados,BRB,3,Both,22,All Ages,2021,190,Respiratory syncytial virus,,2,Percent,0.000201502,6.76E-05,0.001007823
6,Incidence,66,Brunei Darussalam,BRN,3,Both,26,70+ years,2021,187,Influenza,,2,Percent,0.000201546,3.65E-05,0.000913345
1,Deaths,53,Serbia,SRB,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000201832,7.47E-05,0.000438009
1,Deaths,367,Monaco,MCO,3,Both,23,5-14 years,2019,190,Respiratory syncytial virus,,1,Number,0.000201942,0.000147993,0.000268409
1,Deaths,35,Georgia,GEO,3,Both,22,All Ages,2021,190,Respiratory syncytial virus,,2,Percent,0.000202764,4.32E-05,0.00068018
1,Deaths,48,Hungary,HUN,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000203516,7.52E-05,0.000435433
6,Incidence,95,United Kingdom,GBR,3,Both,1,Under 5,2021,426,Polymicrobial,,2,Percent,0.000203742,0.00011457,0.000329455
1,Deaths,367,Monaco,MCO,3,Both,1,Under 5,2019,424,Other bacterial pathogen,,1,Number,0.000204172,0.000131973,0.000303015
6,Incidence,95,United Kingdom,GBR,3,Both,1,Under 5,1990,426,Polymicrobial,,2,Percent,0.000204379,0.000115042,0.000333289
1,Deaths,30,Vanuatu,VUT,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,0.000204412,0.000102674,0.000344307
6,Incidence,109,Cuba,CUB,3,Both,22,All Ages,2021,190,Respiratory syncytial virus,,2,Percent,0.000205486,6.97E-05,0.001022644
1,Deaths,58,Estonia,EST,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,1,Number,0.000205554,4.20E-05,0.000581338
1,Deaths,44,Bosnia and Herzegovina,BIH,3,Both,22,All Ages,2021,190,Respiratory syncytial virus,,2,Percent,0.000207083,7.70E-05,0.00045703
6,Incidence,95,United Kingdom,GBR,3,Both,1,Under 5,2020,418,Fungus,,2,Percent,0.000207117,0.000152532,0.000277468
1,Deaths,380,Palau,PLW,3,Both,23,5-14 years,2020,426,Polymicrobial,,1,Number,0.000207506,0.000123152,0.000330831
1,Deaths,367,Monaco,MCO,3,Both,23,5-14 years,1990,418,Fungus,,1,Number,0.000208187,0.000150544,0.000271745
1,Deaths,74,Andorra,AND,3,Both,1,Under 5,2020,426,Polymicrobial,,1,Number,0.000208984,9.22E-05,0.000398508
1,Deaths,112,Grenada,GRD,3,Both,24,15-49 years,2021,190,Respiratory syncytial virus,,1,Number,0.000209661,5.77E-05,0.000991968
1,Deaths,87,Luxembourg,LUX,3,Both,23,5-14 years,2020,414,Acinetobacter baumannii,,1,Number,0.000210142,0.000162358,0.000260806
1,Deaths,81,Germany,DEU,3,Both,22,All Ages,2021,190,Respiratory syncytial virus,,2,Percent,0.000210492,7.31E-05,0.000485327
1,Deaths,66,Brunei Darussalam,BRN,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,1,Number,0.000211576,3.26E-05,0.001002373
1,Deaths,35,Georgia,GEO,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,2,Percent,0.00021176,4.51E-05,0.000710066
1,Deaths,35,Georgia,GEO,3,Both,24,15-49 years,2021,190,Respiratory syncytial virus,,2,Percent,0.00021176,4.51E-05,0.000710066
6,Incidence,18,Thailand,THA,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000212359,3.56E-05,0.000590959
6,Incidence,18,Thailand,THA,3,Both,24,15-49 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000212359,3.56E-05,0.000590959
1,Deaths,367,Monaco,MCO,3,Both,1,Under 5,2019,426,Polymicrobial,,1,Number,0.000212656,8.59E-05,0.000421463
1,Deaths,38,Mongolia,MNG,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,0.0002131,1.36E-05,0.00086006
6,Incidence,119,Trinidad and Tobago,TTO,3,Both,22,All Ages,2021,190,Respiratory syncytial virus,,2,Percent,0.0002136,7.11E-05,0.001050926
1,Deaths,74,Andorra,AND,3,Both,23,5-14 years,2020,424,Other bacterial pathogen,,1,Number,0.000214001,0.000152138,0.00028638
1,Deaths,66,Brunei Darussalam,BRN,3,Both,26,70+ years,2021,187,Influenza,,2,Percent,0.00021424,3.61E-05,0.001018052
1,Deaths,50,Montenegro,MNE,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000214331,7.90E-05,0.000464327
1,Deaths,367,Monaco,MCO,3,Both,1,Under 5,2021,418,Fungus,,1,Number,0.000215677,0.000141822,0.00031282
1,Deaths,127,El Salvador,SLV,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000216045,4.25E-05,0.000557316
1,Deaths,53,Serbia,SRB,3,Both,22,All Ages,2021,190,Respiratory syncytial virus,,2,Percent,0.000216191,7.99E-05,0.000470488
6,Incidence,95,United Kingdom,GBR,3,Both,1,Under 5,1990,418,Fungus,,2,Percent,0.000216754,0.000158863,0.000287609
1,Deaths,380,Palau,PLW,3,Both,23,5-14 years,2021,426,Polymicrobial,,1,Number,0.000216854,0.000128376,0.000350718
1,Deaths,74,Andorra,AND,3,Both,1,Under 5,2020,424,Other bacterial pathogen,,1,Number,0.000217104,0.000146155,0.000316541
6,Incidence,95,United Kingdom,GBR,3,Both,23,5-14 years,2021,426,Polymicrobial,,2,Percent,0.000217223,0.000122488,0.000363357
1,Deaths,367,Monaco,MCO,3,Both,23,5-14 years,2019,424,Other bacterial pathogen,,1,Number,0.000217902,0.000156721,0.00029691
1,Deaths,47,Czechia,CZE,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,0.000218015,8.03E-05,0.000474252
1,Deaths,396,San Marino,SMR,3,Both,1,Under 5,2020,417,Escherichia coli,,1,Number,0.000218254,0.000144512,0.000325387
6,Incidence,67,Japan,JPN,3,Both,23,5-14 years,2021,187,Influenza,,2,Percent,0.000218327,9.28E-06,0.00125346
6,Incidence,67,Japan,JPN,3,Both,24,15-49 years,2021,187,Influenza,,2,Percent,0.000218327,9.28E-06,0.00125346
1,Deaths,46,Croatia,HRV,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,0.000218669,8.05E-05,0.000475592
1,Deaths,126,Costa Rica,CRI,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000219429,6.66E-05,0.000470187
6,Incidence,95,United Kingdom,GBR,3,Both,24,15-49 years,2021,426,Polymicrobial,,2,Percent,0.000219509,0.000127155,0.000363828
1,Deaths,95,United Kingdom,GBR,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000221349,0.00011161,0.000381278
6,Incidence,118,Suriname,SUR,3,Both,22,All Ages,2021,190,Respiratory syncytial virus,,2,Percent,0.000221384,7.35E-05,0.001105327
1,Deaths,23,Kiribati,KIR,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000221569,0.00011184,0.000367537
1,Deaths,367,Monaco,MCO,3,Both,23,5-14 years,1990,190,Respiratory syncytial virus,,1,Number,0.000221867,0.000164534,0.000293086
1,Deaths,55,Slovenia,SVN,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,0.000222168,4.63E-05,0.0006696
1,Deaths,74,Andorra,AND,3,Both,1,Under 5,2019,426,Polymicrobial,,1,Number,0.000222689,9.84E-05,0.000422209
1,Deaths,72,New Zealand,NZL,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000224787,5.95E-05,0.000502868
1,Deaths,72,New Zealand,NZL,3,Both,24,15-49 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000224787,5.95E-05,0.000502868
1,Deaths,74,Andorra,AND,3,Both,23,5-14 years,2019,190,Respiratory syncytial virus,,1,Number,0.000225508,0.000169402,0.000294815
6,Incidence,18,Thailand,THA,3,Both,22,All Ages,2021,190,Respiratory syncytial virus,,2,Percent,0.000225678,3.80E-05,0.000625564
6,Incidence,35,Georgia,GEO,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,0.00022789,5.36E-05,0.000757993
1,Deaths,396,San Marino,SMR,3,Both,24,15-49 years,2021,414,Acinetobacter baumannii,,1,Number,0.000228042,0.000108842,0.000374273
1,Deaths,71,Australia,AUS,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,2,Percent,0.00022893,6.04E-05,0.000512176
1,Deaths,71,Australia,AUS,3,Both,24,15-49 years,2021,190,Respiratory syncytial virus,,2,Percent,0.00022893,6.04E-05,0.000512176
1,Deaths,367,Monaco,MCO,3,Both,1,Under 5,2019,416,Enterobacter spp,,1,Number,0.000228974,0.000143437,0.000351261
1,Deaths,74,Andorra,AND,3,Both,1,Under 5,2021,393,Group B streptococcus,,1,Number,0.000229008,0.000124645,0.000352841
